device_id,timestamp_start,timestamp_end,cpd_confidence_score,detection_method,created_at,raw_data_points,change_point_index,raw_event_hash_id
lake-605-10-0050,2025-07-30 14:12:05+00,2025-07-30 14:12:05+00,,polars_single_test,2025-09-04 17:17:40.730192+00,,,a8142820627711a36b582a43354edd8e9f43b49a895ba17564a169312d5000b8
lake-605-10-0050,2025-07-30 14:12:55+00,2025-07-30 14:12:55+00,,polars_single_test,2025-09-04 17:17:40.730193+00,,,9875103b3402ebce66faf9fc9f3d8a2928823f037688aabc26c0841e45fdb08b
lake-605-10-0050,2025-07-30 14:13:50+00,2025-07-30 14:13:50+00,,polars_single_test,2025-09-04 17:17:40.730193+00,,,80613c4d3f7697b1fff6d8dd91ddf03a8682c4c047ba46d7f330ca78edb85ea9
lake-605-10-0050,2025-07-30 14:15:15+00,2025-07-30 14:15:15+00,,polars_single_test,2025-09-04 17:17:40.730193+00,,,8156b27b3f98f463b2f1c1f3aaf1d6c2190dfd9ca76016ba92a224ad585e96a4
lake-605-10-0050,2025-07-30 14:16:10+00,2025-07-30 14:16:10+00,,polars_single_test,2025-09-04 17:17:40.730193+00,,,3ba31f14b17bed1a42bb038e84d400b8821c5b1798fcaf29917431d917ea8dd1
lake-605-10-0050,2025-07-30 14:17:00+00,2025-07-30 14:17:00+00,,polars_single_test,2025-09-04 17:17:40.730194+00,,,f18735606783a65782530cdca31988f82fe0cdf8c1f4d90f5f0019fb1ff51269
lake-605-10-0050,2025-07-30 14:18:00+00,2025-07-30 14:18:00+00,,polars_single_test,2025-09-04 17:17:40.730194+00,,,d1f847f36c5a9cf193b10d7e77968a271aa9b2e8aa8452adb253fe6b1927f3af
lake-605-10-0050,2025-07-30 14:19:15+00,2025-07-30 14:19:15+00,,polars_single_test,2025-09-04 17:17:40.730194+00,,,fb25144ccaf6f53a17fc47e5419adf5a8b1ef612bfe39ac173424015d28d56c5
lake-605-10-0050,2025-07-30 14:20:20+00,2025-07-30 14:20:20+00,,polars_single_test,2025-09-04 17:17:40.730194+00,,,9a603c71d72cfb67fd58bde158de2912843ca479bb7bb73ea3aa85ef5a1a5d99
lake-605-10-0050,2025-07-30 14:21:45+00,2025-07-30 14:21:45+00,,polars_single_test,2025-09-04 17:17:40.730195+00,,,fe9241347b453b2ccc1d0ceea6eaf8bdab76380cbc6109dbf965c4fc1b0a5699
lake-605-10-0050,2025-07-30 14:22:40+00,2025-07-30 14:22:40+00,,polars_single_test,2025-09-04 17:17:40.730195+00,,,b5bb25e317434821b8a009bbb25f596e29fa316c9f7dc46822f137f1bd257a22
lake-605-10-0050,2025-07-30 14:23:30+00,2025-07-30 14:23:30+00,,polars_single_test,2025-09-04 17:17:40.730195+00,,,dbeb0810acd9ff948a5972a52f7aabd38569b45f01ebbc8a6069e58311dfa60a
lake-605-10-0050,2025-07-30 14:24:20+00,2025-07-30 14:24:20+00,,polars_single_test,2025-09-04 17:17:40.730195+00,,,cc2a1d5c5b98d06404c026966446b672f966aa8202d43e18da01ad21ad8a283f
lake-605-10-0050,2025-07-30 14:25:10+00,2025-07-30 14:25:10+00,,polars_single_test,2025-09-04 17:17:40.730196+00,,,d1ebeb819513d0e2df98bf94a7a99ba4c600e68791b1fe85ce02b916319b95e3
lake-605-10-0050,2025-07-30 14:26:35+00,2025-07-30 14:26:35+00,,polars_single_test,2025-09-04 17:17:40.730196+00,,,47ab7d13d4c11c17edaaff9d9d634c321410ca8d4702fcdd70fe570e2ef85c71
lake-605-10-0050,2025-07-30 14:27:25+00,2025-07-30 14:27:25+00,,polars_single_test,2025-09-04 17:17:40.730196+00,,,ed4bde239b3577ad2f856bae47056c12ac2106832dcfbb867cc3234c42bc3d23
lake-605-10-0050,2025-07-30 14:28:30+00,2025-07-30 14:28:30+00,,polars_single_test,2025-09-04 17:17:40.730196+00,,,66917b71f26f4ce79652e451c3c4748f4fad92062f8f6cf79e62fdef448c7701
lake-605-10-0050,2025-07-30 14:29:25+00,2025-07-30 14:29:25+00,,polars_single_test,2025-09-04 17:17:40.730196+00,,,bd2444591421767798ceecef02971056885f65472e61ec66cb7a12337abe4a60
lake-605-10-0050,2025-07-30 14:30:15+00,2025-07-30 14:30:15+00,,polars_single_test,2025-09-04 17:17:40.730197+00,,,1f911eb2d74fabf2488b2fcaba79fc8abbd6a47b6730dfe11de099daa801c15d
lake-605-10-0050,2025-07-30 14:31:15+00,2025-07-30 14:31:15+00,,polars_single_test,2025-09-04 17:17:40.730197+00,,,db9193f78e22a600931e636b8d9074a33659ef06d26e9e1926d9431e1aed5f66
lake-605-10-0050,2025-07-30 14:32:15+00,2025-07-30 14:32:15+00,,polars_single_test,2025-09-04 17:17:40.730197+00,,,84e3504c50cad667df915af9bdc21d1eada8da1e56196842a8184c8530a1ce85
lake-605-10-0050,2025-07-30 14:33:15+00,2025-07-30 14:33:15+00,,polars_single_test,2025-09-04 17:17:40.730197+00,,,66658403dd681ece713d28ea0526b571ef0a44a9ff3f815873cb1ccc595a1fee
lake-605-10-0050,2025-07-30 14:34:10+00,2025-07-30 14:34:10+00,,polars_single_test,2025-09-04 17:17:40.730198+00,,,1f49403ff31cc0d674e2ded9864e6f4bbdd120591205bf0beae662ba5c7d3660
lake-605-10-0050,2025-07-30 14:35:00+00,2025-07-30 14:35:00+00,,polars_single_test,2025-09-04 17:17:40.730198+00,,,c9175b956bfd01ff02cf0d11c1b15182cdc6c5d810f9bdf8c0e2d01592b56996
lake-605-10-0050,2025-07-30 14:35:55+00,2025-07-30 14:35:55+00,,polars_single_test,2025-09-04 17:17:40.730198+00,,,2de2d0489b72aeda041120c4509d01b39dfb7f2228927c833d81eb2ac29e9ba2
lake-605-10-0050,2025-07-30 14:37:25+00,2025-07-30 14:37:25+00,,polars_single_test,2025-09-04 17:17:40.730198+00,,,ca2d5cd515622ab32165247f7795c8598efb537b38de46a364dd519021ac77b5
lake-605-10-0050,2025-07-30 14:38:15+00,2025-07-30 14:38:15+00,,polars_single_test,2025-09-04 17:17:40.730199+00,,,6b6f41dcc7bdb409d3476687f4cd064913fc97229b20e7abaabd1d9031bb2503
lake-605-10-0050,2025-07-30 14:39:05+00,2025-07-30 14:39:05+00,,polars_single_test,2025-09-04 17:17:40.730199+00,,,13e2bf6071f9e0c9c9b0c0b11e4b671e86c7b8bdbffd122eadd007be33d3450b
lake-605-10-0050,2025-07-30 14:39:55+00,2025-07-30 14:39:55+00,,polars_single_test,2025-09-04 17:17:40.730199+00,,,a6468b2ee8ac9ed9eaffd5143a7deaff40e50bb61bfcec3171759e8d4f7c949b
lake-605-10-0050,2025-07-30 14:40:50+00,2025-07-30 14:40:50+00,,polars_single_test,2025-09-04 17:17:40.730199+00,,,69fa5e67ce1c8cb5f2f3320ae15d1e0804ded590077c7602ed063a190d5b4881
lake-605-10-0050,2025-07-30 14:41:50+00,2025-07-30 14:41:50+00,,polars_single_test,2025-09-04 17:17:40.730199+00,,,f262d036c65326d2e44e3017fed5f33144f873ccb15ee11c89d7b1f6569f22cf
lake-605-10-0050,2025-07-30 14:42:50+00,2025-07-30 14:42:50+00,,polars_single_test,2025-09-04 17:17:40.7302+00,,,e34b5d7a0617aa69e248e16b261ad6c72438b57c18a34cbf627a6d16cc72e5aa
lake-605-10-0050,2025-07-30 14:43:45+00,2025-07-30 14:43:45+00,,polars_single_test,2025-09-04 17:17:40.7302+00,,,f486078a6aa4e58b46b18076600fdefa42abd6008a1760f3e023ced665de34e5
lake-605-10-0050,2025-07-30 14:44:35+00,2025-07-30 14:44:35+00,,polars_single_test,2025-09-04 17:17:40.7302+00,,,e3e39138abfb13dc29e18490391ad59a8a71f08bf315dd0b0aca9b1f1a13b25a
lake-605-10-0050,2025-07-30 14:45:25+00,2025-07-30 14:45:25+00,,polars_single_test,2025-09-04 17:17:40.7302+00,,,2ae82c976fd771bb2174c6211b08de9efc716fb547a5704fda4c91e429f082b6
lake-605-10-0050,2025-07-30 14:46:15+00,2025-07-30 14:46:15+00,,polars_single_test,2025-09-04 17:17:40.730201+00,,,dc35fae2be9dce484d67ae25755f0bec771962d32474ef8db5c41ea082279384
lake-605-10-0050,2025-07-30 14:47:05+00,2025-07-30 14:47:05+00,,polars_single_test,2025-09-04 17:17:40.730201+00,,,df6c0dc035179d31c31e84298a0249c71d74b788f64c12a6fd6224981aec31ef
lake-605-10-0050,2025-07-30 14:48:05+00,2025-07-30 14:48:05+00,,polars_single_test,2025-09-04 17:17:40.730201+00,,,04fa4648534890fd01fd975d74bdd9260e5edf41e28ec3b63d2ff28d74bcf0b7
lake-605-10-0050,2025-07-30 14:48:55+00,2025-07-30 14:48:55+00,,polars_single_test,2025-09-04 17:17:40.730201+00,,,8c1655d7f5a94c62ca21b0319d7c37d069827b14da2d721e223ab7726784ad0f
lake-605-10-0050,2025-07-30 14:49:50+00,2025-07-30 14:49:50+00,,polars_single_test,2025-09-04 17:17:40.730201+00,,,b1189e14e57999dbf62a8c5ae5779bbc9a6741c7a575332cd8a978a82c1362dd
lake-605-10-0050,2025-07-30 14:50:40+00,2025-07-30 14:50:40+00,,polars_single_test,2025-09-04 17:17:40.730202+00,,,ad9953eca426ca547794940401dcf4c54f4e38ec8eaa8ece9353ac276f37ed24
lake-605-10-0050,2025-07-30 14:51:30+00,2025-07-30 14:51:30+00,,polars_single_test,2025-09-04 17:17:40.730202+00,,,301c1386b451c72be93ff3db919f90a4594cab5990b523c8ad5e66bd654fa963
lake-605-10-0050,2025-07-30 14:52:20+00,2025-07-30 14:52:20+00,,polars_single_test,2025-09-04 17:17:40.730202+00,,,df8338ac53fb76d95d204adae50be0fec7047c21b674f819a4a1fa592381d89e
lake-605-10-0050,2025-07-30 14:53:10+00,2025-07-30 14:53:10+00,,polars_single_test,2025-09-04 17:17:40.730202+00,,,cf1ee0a3f33c1d5562d500f0c3911f5dfcfc25b533f651e4b39350fe4f25076d
lake-605-10-0050,2025-07-30 14:54:30+00,2025-07-30 14:54:30+00,,polars_single_test,2025-09-04 17:17:40.730203+00,,,ac2b0f202ce56e57d4249cceb81c071cef237d9011ccb1e08812c7223848e41c
lake-605-10-0050,2025-07-30 14:55:35+00,2025-07-30 14:55:35+00,,polars_single_test,2025-09-04 17:17:40.730203+00,,,4b2d2e72cfa1f3fc90a13f464b8efde38366475618836c65f6ca1786df1f33f2
lake-605-10-0050,2025-07-30 14:56:30+00,2025-07-30 14:56:30+00,,polars_single_test,2025-09-04 17:17:40.730203+00,,,9b0acd2ce05a9759bc031092641b5ae36aac85ee6cfa503a645a728034a6bc76
lake-605-10-0050,2025-07-30 14:57:30+00,2025-07-30 14:57:30+00,,polars_single_test,2025-09-04 17:17:40.730203+00,,,51a15267d52853908674bc7c57877f9ccfdcbdc440005d342564663e1eeb7e48
lake-605-10-0050,2025-07-30 14:58:20+00,2025-07-30 14:58:20+00,,polars_single_test,2025-09-04 17:17:40.730204+00,,,29e7f2bb679ce24c7cf262c707ae9aa9ccc1563acc3645002b00b61fac9aa5bb
lake-605-10-0050,2025-07-30 15:00:35+00,2025-07-30 15:00:35+00,,polars_single_test,2025-09-04 17:17:40.730204+00,,,fc9ccb8c00b825ecb25b63b0f9c1b7c512425462dd523885c8dd21c4e10f8774
lake-605-10-0050,2025-07-30 15:01:25+00,2025-07-30 15:01:25+00,,polars_single_test,2025-09-04 17:17:40.730204+00,,,f66adee95be034c58f7afcaa4aa1d5ec460585e318549ea4123ed0351f0f09d3
lake-605-10-0050,2025-07-30 15:02:20+00,2025-07-30 15:02:20+00,,polars_single_test,2025-09-04 17:17:40.730204+00,,,450a72948ce5b8d63e939116216f66ef167da9b6a213c61eacc009b3701d1591
lake-605-10-0050,2025-07-30 15:03:15+00,2025-07-30 15:03:15+00,,polars_single_test,2025-09-04 17:17:40.730204+00,,,f5c465a83d301c25a51d6f1c4e30c9dea2c30e76c1fbf2ef95a9861142ab244b
lake-605-10-0050,2025-07-30 15:04:05+00,2025-07-30 15:04:05+00,,polars_single_test,2025-09-04 17:17:40.730205+00,,,fa9ef5c30908c790ade71e30620cc5601197d64faf0feeaba365c8886db11121
lake-605-10-0050,2025-07-30 15:05:10+00,2025-07-30 15:05:10+00,,polars_single_test,2025-09-04 17:17:40.730205+00,,,74f3c490943f0c2e91c91c39906b0f309049de04c1a14b04bff059a57836d2a4
lake-605-10-0050,2025-07-30 15:06:45+00,2025-07-30 15:06:45+00,,polars_single_test,2025-09-04 17:17:40.730205+00,,,301578dfd3f22cb7270f2738619c075dedc8520dbd084dbf002ccd1562989408
lake-605-10-0050,2025-07-30 15:07:40+00,2025-07-30 15:07:40+00,,polars_single_test,2025-09-04 17:17:40.730205+00,,,932abaae7209ebcfdddca40d2eaadff6663255ea3b9499f20a72da2ee6e29f3f
lake-605-10-0050,2025-07-30 15:08:40+00,2025-07-30 15:08:40+00,,polars_single_test,2025-09-04 17:17:40.730206+00,,,3c288e43f3779dc7b185aee2f630df2df4b104e0cda63dc4785f1cf774a23bcf
lake-605-10-0050,2025-07-30 15:09:40+00,2025-07-30 15:09:40+00,,polars_single_test,2025-09-04 17:17:40.730206+00,,,df5ce4cae0514c7d2f7f44b9be3f507af3ff2b1e60859e0111babf78279f7594
lake-605-10-0050,2025-07-30 15:10:30+00,2025-07-30 15:10:30+00,,polars_single_test,2025-09-04 17:17:40.730206+00,,,df585e8958632fe8e8927ab5484d19aee2ac3ddbe0bf4df5af644cdfcaac846a
lake-605-10-0050,2025-07-30 15:11:50+00,2025-07-30 15:11:50+00,,polars_single_test,2025-09-04 17:17:40.730206+00,,,501afa0f9ace7464fd2d95219f818a0ab61008d0b5dca9a903b8a9ce67de0737
lake-605-10-0050,2025-07-30 15:12:50+00,2025-07-30 15:12:50+00,,polars_single_test,2025-09-04 17:17:40.730206+00,,,8e52b22a772b46d86f83d77df27d60fd1f409f89811641b713bbfe52a314eeb4
lake-605-10-0050,2025-07-30 15:13:40+00,2025-07-30 15:13:40+00,,polars_single_test,2025-09-04 17:17:40.730207+00,,,0a35e4a30e9f49e22480adf87caa70a1806aa67ed06accccb7fb820f6545d49e
lake-605-10-0050,2025-07-30 15:14:35+00,2025-07-30 15:14:35+00,,polars_single_test,2025-09-04 17:17:40.730207+00,,,68c6f2e5fdd3dfead764596ca082ba9714243ad360013429db6c2f575864b2be
lake-605-10-0050,2025-07-30 15:15:25+00,2025-07-30 15:15:25+00,,polars_single_test,2025-09-04 17:17:40.730207+00,,,96d3933da82c0ed3b1404aeca7a8388d5520bd060c222ab61e0dfd34745bf8ad
lake-605-10-0050,2025-07-30 15:16:15+00,2025-07-30 15:16:15+00,,polars_single_test,2025-09-04 17:17:40.730207+00,,,bee37eb2721ba913d64829099dea22bc0253230a7ef54e1dc74fc1b9d56f3c42
lake-605-10-0050,2025-07-30 15:17:05+00,2025-07-30 15:17:05+00,,polars_single_test,2025-09-04 17:17:40.730208+00,,,ea348699b7763a7fbdbf5054e0271f26cb7ba38dde2f048e005707779c896b5c
lake-605-10-0050,2025-07-30 15:19:30+00,2025-07-30 15:19:30+00,,polars_single_test,2025-09-04 17:17:40.730208+00,,,cfa5257b006ddc1b8001fdd5875004eabafddfc27195f0a57a420c5762c21162
lake-605-10-0050,2025-07-30 15:20:20+00,2025-07-30 15:20:20+00,,polars_single_test,2025-09-04 17:17:40.730208+00,,,4397bcabd6502bf2c1f60769dac54d29115e99d4a48f0042be42e224b37e64e0
lake-605-10-0050,2025-07-30 15:21:10+00,2025-07-30 15:21:10+00,,polars_single_test,2025-09-04 17:17:40.730208+00,,,e3b0e729982f2edb51a2732600de280c607cf747a96e9d6289d75171bcaa2a59
lake-605-10-0050,2025-07-30 15:22:00+00,2025-07-30 15:22:00+00,,polars_single_test,2025-09-04 17:17:40.730209+00,,,8effae76f4f8441a47a1934f78fba5ed131cc4a5ddab322db656297e84d80b3e
lake-605-10-0050,2025-07-30 15:22:50+00,2025-07-30 15:22:50+00,,polars_single_test,2025-09-04 17:17:40.730209+00,,,f12229eb4a1fc83eeb5b5a4583e24e1b3b9ad68ee78636ccc8c0b9bbfa583737
lake-605-10-0050,2025-07-30 15:24:05+00,2025-07-30 15:24:05+00,,polars_single_test,2025-09-04 17:17:40.730209+00,,,c0041895c7c298e07af1ef917751860684199b67822d71bcc3c38803b22da960
lake-605-10-0050,2025-07-30 15:25:30+00,2025-07-30 15:25:30+00,,polars_single_test,2025-09-04 17:17:40.730209+00,,,c87c07b5abce3a3b1f528f4940c11a5313fc6cee85ef877aaf73c6a443fe0ab7
lake-605-10-0050,2025-07-30 15:26:55+00,2025-07-30 15:26:55+00,,polars_single_test,2025-09-04 17:17:40.730209+00,,,6e4826155a02c6f37c4698f5a563bd3a4186652c6f8a7c14266b7ce019e04e01
lake-605-10-0050,2025-07-30 15:27:45+00,2025-07-30 15:27:45+00,,polars_single_test,2025-09-04 17:17:40.73021+00,,,e6f80150998b0566c40b3613019f04d09dd2876bccf3cfc65aab49e37f8f3fcb
lake-605-10-0050,2025-07-30 15:28:55+00,2025-07-30 15:28:55+00,,polars_single_test,2025-09-04 17:17:40.73021+00,,,4d3ef83c51fad89dda26b5dde6c2d5918b4b31c0cc2beb4526aa2682ffb9fac0
lake-605-10-0050,2025-07-30 15:29:45+00,2025-07-30 15:29:45+00,,polars_single_test,2025-09-04 17:17:40.73021+00,,,34c70c320a30fb1ded4efd471adae939e60838e64ef0388c9a2a9734999779cb
lake-605-10-0050,2025-07-30 15:30:40+00,2025-07-30 15:30:40+00,,polars_single_test,2025-09-04 17:17:40.73021+00,,,1aa0636d35b4dacbfc1c6a51f940da3ee210d7091e8d7768cfe4a37735e6cafa
lake-605-10-0050,2025-07-30 15:31:45+00,2025-07-30 15:31:45+00,,polars_single_test,2025-09-04 17:17:40.730211+00,,,341c48bdb843d926381a52f198dca07a7bd9a419a90f852f36e1fe3847758767
lake-605-10-0050,2025-07-30 15:32:35+00,2025-07-30 15:32:35+00,,polars_single_test,2025-09-04 17:17:40.730211+00,,,7f3fba2fde4be2abbbfdd75114e98bd60daa90495468a49c4b1149c01b8ad8fc
lake-605-10-0050,2025-07-30 15:33:30+00,2025-07-30 15:33:30+00,,polars_single_test,2025-09-04 17:17:40.730211+00,,,8a2f5f0884cd33f48ca53f33ed1945f43676c87364fff9986d627d9e723b48ef
lake-605-10-0050,2025-07-30 15:34:20+00,2025-07-30 15:34:20+00,,polars_single_test,2025-09-04 17:17:40.730211+00,,,96d974b4160435feee5b2bdcdc1cd5b3a8afd44308d8f0e65a8dccd669fe9a2e
lake-605-10-0050,2025-07-30 15:35:35+00,2025-07-30 15:35:35+00,,polars_single_test,2025-09-04 17:17:40.730212+00,,,d480d2c133e795c9390dcdc58d2bea5dbde6e7b5693713806e68047c40c8b5dc
lake-605-10-0050,2025-07-30 15:36:30+00,2025-07-30 15:36:30+00,,polars_single_test,2025-09-04 17:17:40.730212+00,,,53a4a668f0ca527ffa8a01413dd2fc0c96a2cfb78eab848f6b7346ee8f2e8239
lake-605-10-0050,2025-07-30 15:37:20+00,2025-07-30 15:37:20+00,,polars_single_test,2025-09-04 17:17:40.730212+00,,,81b5a2a582cef56f73ab85492cc6ab1e02fd22335ecebb21eda00afdd85dc42f
lake-605-10-0050,2025-07-30 15:38:10+00,2025-07-30 15:38:10+00,,polars_single_test,2025-09-04 17:17:40.730212+00,,,c27eedb4bee7038ddf9818f67db1d4917ee5cc6ebe772a4a7bf339a086493c28
lake-605-10-0050,2025-07-30 15:39:05+00,2025-07-30 15:39:05+00,,polars_single_test,2025-09-04 17:17:40.730213+00,,,a363b1ba76029488f02322a1903f482f19c7a2d8ad7d6bf5785e6f9693c71247
lake-605-10-0050,2025-07-30 15:40:25+00,2025-07-30 15:40:25+00,,polars_single_test,2025-09-04 17:17:40.730213+00,,,fd4bfcbde03c29bef8d89ae18bfa8132be3e0487c33cccf6b488d454858d7cac
lake-605-10-0050,2025-07-30 15:41:45+00,2025-07-30 15:41:45+00,,polars_single_test,2025-09-04 17:17:40.730213+00,,,617f6ef0b84c2ce624854710e6768c378be46bb2133bc571d1b24d451846ebc6
lake-605-10-0050,2025-07-30 15:42:50+00,2025-07-30 15:42:50+00,,polars_single_test,2025-09-04 17:17:40.730213+00,,,f79e70f3d5417978b97edd593152e9489970746066d0fad4dc5c852707e28825
lake-605-10-0050,2025-07-30 15:43:40+00,2025-07-30 15:43:40+00,,polars_single_test,2025-09-04 17:17:40.730213+00,,,01a6f5c8d3d061dd535a13ca7671f4b0dc78d9e6d1d46a7d2ffccd8797fb8e43
lake-605-10-0050,2025-07-30 15:44:30+00,2025-07-30 15:44:30+00,,polars_single_test,2025-09-04 17:17:40.730214+00,,,149e12707ce43d38d361b7d27e6fc126f0387366d7c2e5a47b20be85bfd96d31
lake-605-10-0050,2025-07-30 15:45:20+00,2025-07-30 15:45:20+00,,polars_single_test,2025-09-04 17:17:40.730214+00,,,2cda0d056899e67ebdc3d9dc0f55dd04305df3750479230b74c962d6ef8b61a6
lake-605-10-0050,2025-07-30 15:46:50+00,2025-07-30 15:46:50+00,,polars_single_test,2025-09-04 17:17:40.730214+00,,,32960bb9685acfd5c7655052bdb357743feb1e5f18a4d3ff3b372c86e221a484
lake-605-10-0050,2025-07-30 15:47:40+00,2025-07-30 15:47:40+00,,polars_single_test,2025-09-04 17:17:40.730214+00,,,b9c10665a7f2939d81b349ba352fb354cd2c5b832e61ed0397a694687f25d52f
lake-605-10-0050,2025-07-30 15:48:55+00,2025-07-30 15:48:55+00,,polars_single_test,2025-09-04 17:17:40.730215+00,,,0cd21735ecbe3e9cb396991f007e9bc65c492a8ca3cbc92b3c75b9272b0667bc
lake-605-10-0050,2025-07-30 15:49:45+00,2025-07-30 15:49:45+00,,polars_single_test,2025-09-04 17:17:40.730215+00,,,34ee02ea3084acf8563aa923b644276e00f36370109146a16a312a3835d5a0c2
lake-605-10-0050,2025-07-30 15:51:05+00,2025-07-30 15:51:05+00,,polars_single_test,2025-09-04 17:17:40.730215+00,,,c46745fc802982dd87d7a24f2b35a93a2140882067d7bbee142819d57f0931fd
lake-605-10-0050,2025-07-30 15:51:55+00,2025-07-30 15:51:55+00,,polars_single_test,2025-09-04 17:17:40.730215+00,,,3cb3e5b472336ad21e3380dd1f4a4e008770c99a0a8944e93a7eb3ffed4a6294
lake-605-10-0050,2025-07-30 15:53:05+00,2025-07-30 15:53:05+00,,polars_single_test,2025-09-04 17:17:40.730215+00,,,1f5aea9ff7da9624e88c8cf51fe00fdb205c0d7f921131c17555c2d2d4d1ff10
lake-605-10-0050,2025-07-30 15:54:00+00,2025-07-30 15:54:00+00,,polars_single_test,2025-09-04 17:17:40.730216+00,,,a9f7cf8d8cdf16f3f3b432718d0b051cce4442188f2fdb5b73e0dbb41fda324b
lake-605-10-0050,2025-07-30 15:54:50+00,2025-07-30 15:54:50+00,,polars_single_test,2025-09-04 17:17:40.730216+00,,,847a0c363c4d1fff62d7efe23211a9755bf4b4785bcbd9d3f221c6cc809333df
lake-605-10-0050,2025-07-30 15:55:40+00,2025-07-30 15:55:40+00,,polars_single_test,2025-09-04 17:17:40.730216+00,,,1a65cd135c9084de981e129edbf711bc7dcdaf7b423229a865ec0f3dc71b3ab4
lake-605-10-0050,2025-07-30 15:56:40+00,2025-07-30 15:56:40+00,,polars_single_test,2025-09-04 17:17:40.730216+00,,,33a572241b574f8f786e22a60ee206e33e69ab54750b6302508c1ad153c4b424
lake-605-10-0050,2025-07-30 15:58:00+00,2025-07-30 15:58:00+00,,polars_single_test,2025-09-04 17:17:40.730217+00,,,f37a3da4a5aa565f24264bcce2af67d53e65113bb930c6be612bc52ae5566acb
lake-605-10-0050,2025-07-30 15:58:50+00,2025-07-30 15:58:50+00,,polars_single_test,2025-09-04 17:17:40.730217+00,,,f7486e15939bcf099c7df3fedaf909c14a4d480ef9ca868592c6d4d5ed3be9dd
lake-605-10-0050,2025-07-30 15:59:55+00,2025-07-30 15:59:55+00,,polars_single_test,2025-09-04 17:17:40.730217+00,,,fae9f5b1cc821804c338779fe7e7a4eeaaf85dba5386356c916d8b15c161593e
lake-605-10-0050,2025-07-30 16:01:15+00,2025-07-30 16:01:15+00,,polars_single_test,2025-09-04 17:17:40.730217+00,,,680e2141567f89d402359b0c9c61503f85302bdf4e1532c3c727cf4574e6efd1
lake-605-10-0050,2025-07-30 16:02:05+00,2025-07-30 16:02:05+00,,polars_single_test,2025-09-04 17:17:40.730218+00,,,7233a9ed17f71e8004c8e0786fc8321091b079a4e0155fdd887f87da57061295
lake-605-10-0050,2025-07-30 16:03:10+00,2025-07-30 16:03:10+00,,polars_single_test,2025-09-04 17:17:40.730218+00,,,4032efe74fdeb87f07fe613e0184005ffa1ddd413e4738c41664e98fe2bb0f3e
lake-605-10-0050,2025-07-30 16:04:05+00,2025-07-30 16:04:05+00,,polars_single_test,2025-09-04 17:17:40.730218+00,,,5862bafe5db0f48b2755b8566f24a27653481306beabbd58906b16f6297c1cf8
lake-605-10-0050,2025-07-30 16:05:10+00,2025-07-30 16:05:10+00,,polars_single_test,2025-09-04 17:17:40.730218+00,,,223661ad9b61dfc087f4fc65bb817018243c73a70e7e2d851ab28f783112ea7d
lake-605-10-0050,2025-07-30 16:06:00+00,2025-07-30 16:06:00+00,,polars_single_test,2025-09-04 17:17:40.730218+00,,,39f6345df84eb825adfd2e34fe85df1e7a6e72113d87c66ab8f014caed94f4ed
lake-605-10-0050,2025-07-30 16:07:10+00,2025-07-30 16:07:10+00,,polars_single_test,2025-09-04 17:17:40.730219+00,,,344aa5bd0a3f3f930e2190b1e2ef18ee1d2e6f281209a321805960445d0e5d3d
lake-605-10-0050,2025-07-30 16:08:00+00,2025-07-30 16:08:00+00,,polars_single_test,2025-09-04 17:17:40.730219+00,,,39614f44b00bdffc25489c92026fdecd78b605d704d5eb153135df2d56191f15
lake-605-10-0050,2025-07-30 16:09:15+00,2025-07-30 16:09:15+00,,polars_single_test,2025-09-04 17:17:40.730219+00,,,0e506ee3c6e6661354763018d869d1adb041ebda0029f76b2795478bbff12e01
lake-605-10-0050,2025-07-30 16:10:10+00,2025-07-30 16:10:10+00,,polars_single_test,2025-09-04 17:17:40.730219+00,,,6552b647f2f6bcb743b1d60a9292da0b138e773b3a67c2a9f333f6a416c10e0b
lake-605-10-0050,2025-07-30 16:11:00+00,2025-07-30 16:11:00+00,,polars_single_test,2025-09-04 17:17:40.73022+00,,,26f70ee7fc87de1d6e2efdaf1ebcf164b2bfe0be8c4edebc239c576673298959
lake-605-10-0050,2025-07-30 16:11:50+00,2025-07-30 16:11:50+00,,polars_single_test,2025-09-04 17:17:40.73022+00,,,ecc08f100bdb6bd983dffc9339745229623ba6347db758deb81a6ef1b72384db
lake-605-10-0050,2025-07-30 16:12:40+00,2025-07-30 16:12:40+00,,polars_single_test,2025-09-04 17:17:40.73022+00,,,05596de3b77aee1efe3f456789953feb27160b671b7792e845158d1316add9ce
lake-605-10-0050,2025-07-30 16:13:45+00,2025-07-30 16:13:45+00,,polars_single_test,2025-09-04 17:17:40.73022+00,,,48109825f1edd619e364af658d2f15e9afd5584415a09c12f184b65ef7c0bc11
lake-605-10-0050,2025-07-30 16:14:35+00,2025-07-30 16:14:35+00,,polars_single_test,2025-09-04 17:17:40.73022+00,,,5d6cc758d5425f1aaffc602e0aee2b44b9ed8560624586a6629f60a9f06fc475
lake-605-10-0050,2025-07-30 16:18:10+00,2025-07-30 16:18:10+00,,polars_single_test,2025-09-04 17:17:40.730221+00,,,070fa104226574b592795703477faad9ec44c6e0568a2bb5c545842137774db1
lake-605-10-0050,2025-07-30 16:19:00+00,2025-07-30 16:19:00+00,,polars_single_test,2025-09-04 17:17:40.730221+00,,,89fe0d921f8401c444d3abaa666e336d16a3c0973bfd9d64ddb6f18050bd862f
